timestamp,flowRate,rpm,vibration,suctionPressure,dischargePressure,motorTemp,status,faultType
2026-05-01T05:32:43Z,1.4,1880.0,7.0,0.2,0.0,51.0,FAULT,DRY_RUN
2026-05-01T05:32:44Z,0.1,1839.7,7.1,0.3,0.2,51.3,FAULT,DRY_RUN
2026-05-01T05:32:45Z,3.0,1838.1,7.3,0.3,0.0,52.2,FAULT,DRY_RUN
2026-05-01T05:32:46Z,2.0,1879.6,7.3,0.2,0.0,52.0,FAULT,DRY_RUN
2026-05-01T05:32:47Z,4.4,1899.0,7.2,0.3,0.1,51.9,FAULT,DRY_RUN
2026-05-01T05:32:48Z,1.4,1929.4,7.3,0.4,0.0,52.0,FAULT,DRY_RUN
2026-05-01T05:32:49Z,0.0,1930.1,7.2,0.3,0.0,52.0,FAULT,DRY_RUN
2026-05-01T05:32:50Z,0.0,1908.7,7.2,0.2,0.0,52.5,FAULT,DRY_RUN
2026-05-01T05:32:51Z,3.2,1875.1,7.3,0.3,0.0,52.0,FAULT,DRY_RUN
2026-05-01T05:32:52Z,0.9,1864.6,7.4,0.3,0.1,52.6,FAULT,DRY_RUN
2026-05-01T05:32:53Z,6.4,1859.6,7.0,0.2,0.1,51.7,FAULT,DRY_RUN
2026-05-01T05:32:54Z,2.9,1843.4,7.3,0.3,0.0,52.1,FAULT,DRY_RUN
2026-05-01T05:32:55Z,0.0,1835.7,7.5,0.3,0.0,51.4,FAULT,DRY_RUN
2026-05-01T05:32:56Z,0.0,1857.9,7.4,0.3,0.0,51.6,FAULT,DRY_RUN
2026-05-01T05:32:57Z,0.8,1786.0,7.1,0.3,0.0,51.2,FAULT,DRY_RUN
2026-05-01T05:32:58Z,3.4,1812.3,7.3,0.4,0.0,51.4,FAULT,DRY_RUN
2026-05-01T05:32:59Z,0.5,1829.4,7.1,0.3,0.0,52.4,FAULT,DRY_RUN
2026-05-01T05:33:00Z,1.8,1832.8,7.3,0.2,0.1,51.8,FAULT,DRY_RUN
2026-05-01T05:33:01Z,0.0,1833.4,7.4,0.3,0.2,51.6,FAULT,DRY_RUN
2026-05-01T05:33:02Z,0.0,1827.7,7.6,0.3,0.1,52.3,FAULT,DRY_RUN
2026-05-01T05:33:03Z,3.5,1877.5,7.4,0.2,0.1,52.1,FAULT,DRY_RUN
2026-05-01T05:33:04Z,3.0,1846.8,7.3,0.4,0.0,51.9,FAULT,DRY_RUN
2026-05-01T05:33:05Z,0.5,1846.9,7.4,0.2,0.0,51.6,FAULT,DRY_RUN
2026-05-01T05:33:06Z,0.0,1869.1,7.5,0.1,0.2,53.0,FAULT,DRY_RUN
2026-05-01T05:33:07Z,0.0,1889.4,7.7,0.2,0.0,52.5,FAULT,DRY_RUN
2026-05-01T05:33:08Z,0.0,1892.9,7.4,0.1,0.0,52.1,FAULT,DRY_RUN
2026-05-01T05:33:09Z,0.0,1864.6,7.3,0.2,0.1,52.1,FAULT,DRY_RUN
2026-05-01T05:33:10Z,5.8,1818.6,7.3,0.2,0.0,51.3,FAULT,DRY_RUN
2026-05-01T05:33:11Z,0.0,1805.5,7.6,0.1,0.1,51.0,FAULT,DRY_RUN
2026-05-01T05:33:12Z,0.0,1819.3,7.3,0.2,0.0,52.3,FAULT,DRY_RUN
2026-05-01T05:33:13Z,0.0,1803.0,7.5,0.2,0.0,52.3,FAULT,DRY_RUN
2026-05-01T05:33:14Z,1.8,1816.5,7.3,0.3,0.1,52.4,FAULT,DRY_RUN
2026-05-01T05:33:15Z,0.0,1766.9,7.1,0.3,0.0,51.7,FAULT,DRY_RUN
2026-05-01T05:33:16Z,0.0,1801.3,7.4,0.1,0.0,52.0,FAULT,DRY_RUN
2026-05-01T05:33:17Z,0.0,1789.2,7.2,0.2,0.0,51.8,FAULT,DRY_RUN
2026-05-01T05:33:18Z,3.6,1755.3,7.2,0.2,0.0,51.3,FAULT,DRY_RUN
2026-05-01T05:33:19Z,0.0,1788.7,7.6,0.2,0.0,51.8,FAULT,DRY_RUN
2026-05-01T05:33:20Z,0.0,1783.6,7.5,0.3,0.0,51.7,FAULT,DRY_RUN
2026-05-01T05:33:21Z,0.0,1768.1,7.4,0.2,0.0,51.8,FAULT,DRY_RUN
2026-05-01T05:33:22Z,0.0,1770.2,7.5,0.3,0.2,51.1,FAULT,DRY_RUN
2026-05-01T05:33:23Z,0.3,1765.5,7.2,0.2,0.0,51.9,FAULT,DRY_RUN
2026-05-01T05:33:24Z,0.2,1755.2,7.3,0.1,0.2,51.3,FAULT,DRY_RUN
2026-05-01T05:33:25Z,5.6,1777.1,7.5,0.3,0.0,52.1,FAULT,DRY_RUN
2026-05-01T05:33:26Z,0.0,1797.9,7.3,0.3,0.0,51.9,FAULT,DRY_RUN
2026-05-01T05:33:27Z,0.0,1735.2,7.7,0.2,0.0,51.8,FAULT,DRY_RUN
2026-05-01T05:33:28Z,0.0,1725.8,7.4,0.3,0.0,51.4,FAULT,DRY_RUN
2026-05-01T05:33:29Z,0.0,1721.0,7.5,0.2,0.1,51.0,FAULT,DRY_RUN
2026-05-01T05:33:30Z,0.0,1740.2,7.2,0.3,0.0,50.6,FAULT,DRY_RUN
2026-05-01T05:33:31Z,0.0,1763.5,7.6,0.3,0.0,51.1,FAULT,DRY_RUN
2026-05-01T05:33:32Z,0.0,1690.6,7.4,0.2,0.0,51.5,FAULT,DRY_RUN
2026-05-01T05:33:33Z,0.0,1699.4,7.6,0.2,0.0,51.2,FAULT,DRY_RUN
2026-05-01T05:33:34Z,0.0,1719.0,7.6,0.2,0.1,50.5,FAULT,DRY_RUN
2026-05-01T05:33:35Z,0.2,1707.8,7.1,0.4,0.0,51.3,FAULT,DRY_RUN
2026-05-01T05:33:36Z,5.0,1677.6,7.3,0.3,0.1,50.7,FAULT,DRY_RUN
2026-05-01T05:33:37Z,0.0,1654.5,7.1,0.3,0.2,50.5,FAULT,DRY_RUN
2026-05-01T05:33:38Z,1.2,1652.3,7.5,0.3,0.0,49.9,FAULT,DRY_RUN
2026-05-01T05:33:39Z,7.0,1677.3,7.4,0.2,0.1,50.5,FAULT,DRY_RUN
2026-05-01T05:33:40Z,0.0,1710.1,7.6,0.2,0.0,50.8,FAULT,DRY_RUN
2026-05-01T05:33:41Z,8.7,1694.9,7.4,0.3,0.0,51.4,FAULT,DRY_RUN
2026-05-01T05:33:42Z,1.2,1692.1,7.4,0.2,0.0,50.6,FAULT,DRY_RUN
2026-05-01T05:33:43Z,0.0,1711.6,7.5,0.3,0.3,51.0,FAULT,DRY_RUN
2026-05-01T05:33:44Z,3.0,1688.9,7.5,0.2,0.1,50.8,FAULT,DRY_RUN
2026-05-01T05:33:45Z,0.0,1709.5,7.6,0.3,0.3,51.0,FAULT,DRY_RUN
2026-05-01T05:33:46Z,0.0,1694.0,7.9,0.3,0.0,50.7,FAULT,DRY_RUN
2026-05-01T05:33:47Z,0.0,1672.7,7.3,0.2,0.0,51.4,FAULT,DRY_RUN
2026-05-01T05:33:48Z,1.8,1670.9,7.3,0.2,0.0,50.6,FAULT,DRY_RUN
2026-05-01T05:33:49Z,0.0,1730.0,7.3,0.3,0.2,51.3,FAULT,DRY_RUN
2026-05-01T05:33:50Z,0.0,1710.9,7.4,0.2,0.0,51.7,FAULT,DRY_RUN
2026-05-01T05:33:51Z,4.1,1710.8,7.6,0.2,0.0,50.4,FAULT,DRY_RUN
2026-05-01T05:33:52Z,2.0,1711.7,7.8,0.3,0.1,51.4,FAULT,DRY_RUN
2026-05-01T05:33:53Z,3.9,1717.2,7.5,0.2,0.3,51.4,FAULT,DRY_RUN
2026-05-01T05:33:54Z,1.8,1686.2,7.5,0.2,0.0,51.2,FAULT,DRY_RUN
2026-05-01T05:33:55Z,0.0,1653.7,7.4,0.3,0.0,50.5,FAULT,DRY_RUN
2026-05-01T05:33:56Z,0.0,1666.5,7.7,0.2,0.2,50.4,FAULT,DRY_RUN
2026-05-01T05:33:57Z,5.5,1682.7,7.2,0.3,0.0,50.8,FAULT,DRY_RUN
2026-05-01T05:33:58Z,0.0,1657.9,7.8,0.3,0.1,50.7,FAULT,DRY_RUN
2026-05-01T05:33:59Z,0.0,1639.6,7.2,0.3,0.0,50.5,FAULT,DRY_RUN
2026-05-01T05:34:00Z,0.0,1639.2,7.6,0.2,0.0,50.8,FAULT,DRY_RUN
2026-05-01T05:34:01Z,0.0,1668.7,7.6,0.3,0.0,50.5,FAULT,DRY_RUN
2026-05-01T05:34:02Z,1.7,1616.9,7.4,0.2,0.0,50.5,FAULT,DRY_RUN
2026-05-01T05:34:03Z,0.0,1603.2,7.6,0.3,0.0,50.4,FAULT,DRY_RUN
2026-05-01T05:34:04Z,0.7,1582.7,7.4,0.2,0.0,50.7,FAULT,DRY_RUN
2026-05-01T05:34:05Z,0.0,1636.1,7.4,0.3,0.1,50.4,FAULT,DRY_RUN
2026-05-01T05:34:06Z,4.2,1643.4,7.3,0.3,0.0,50.7,FAULT,DRY_RUN
2026-05-01T05:34:07Z,0.0,1597.3,7.3,0.2,0.0,49.3,FAULT,DRY_RUN
2026-05-01T05:34:08Z,1.8,1608.4,7.5,0.3,0.3,50.0,FAULT,DRY_RUN
2026-05-01T05:34:09Z,0.0,1629.6,7.5,0.3,0.0,50.9,FAULT,DRY_RUN
2026-05-01T05:34:10Z,0.0,1631.6,7.5,0.2,0.0,50.5,FAULT,DRY_RUN
2026-05-01T05:34:11Z,6.5,1605.5,7.4,0.3,0.1,49.5,FAULT,DRY_RUN
2026-05-01T05:34:12Z,0.0,1628.3,7.5,0.2,0.0,50.6,FAULT,DRY_RUN
2026-05-01T05:34:13Z,0.0,1598.7,7.3,0.2,0.0,49.9,FAULT,DRY_RUN
2026-05-01T05:34:14Z,0.0,1605.6,7.7,0.3,0.0,49.7,FAULT,DRY_RUN
2026-05-01T05:34:15Z,0.0,1612.0,7.3,0.3,0.3,49.2,FAULT,DRY_RUN
2026-05-01T05:34:16Z,0.0,1516.6,7.3,0.4,0.0,48.4,FAULT,DRY_RUN
2026-05-01T05:34:17Z,0.0,1581.5,7.2,0.2,0.0,49.4,FAULT,DRY_RUN
2026-05-01T05:34:18Z,0.0,1544.3,7.3,0.3,0.0,49.1,FAULT,DRY_RUN
2026-05-01T05:34:19Z,0.0,1540.5,7.1,0.3,0.2,49.1,FAULT,DRY_RUN
2026-05-01T05:34:20Z,0.0,1509.3,7.3,0.4,0.2,48.2,FAULT,DRY_RUN
2026-05-01T05:34:21Z,0.0,1523.2,7.7,0.4,0.0,48.7,FAULT,DRY_RUN
2026-05-01T05:34:22Z,0.0,1549.5,7.6,0.4,0.1,49.4,FAULT,DRY_RUN
2026-05-01T05:34:23Z,1.6,1544.5,7.4,0.4,0.1,48.8,FAULT,DRY_RUN
2026-05-01T05:34:24Z,5.2,1545.0,7.1,0.2,0.1,48.9,FAULT,DRY_RUN
2026-05-01T05:34:25Z,1.2,1559.1,7.7,0.4,0.0,49.7,FAULT,DRY_RUN
2026-05-01T05:34:26Z,0.0,1549.2,7.3,0.4,0.1,49.2,FAULT,DRY_RUN
2026-05-01T05:34:27Z,0.0,1537.1,7.5,0.4,0.1,49.9,FAULT,DRY_RUN
2026-05-01T05:34:28Z,1.2,1530.5,7.7,0.3,0.0,50.0,FAULT,DRY_RUN
2026-05-01T05:34:29Z,0.6,1522.3,7.4,0.4,0.2,48.3,FAULT,DRY_RUN
2026-05-01T05:34:30Z,3.0,1548.9,7.3,0.3,0.1,49.3,FAULT,DRY_RUN
2026-05-01T05:34:31Z,0.0,1560.0,7.4,0.4,0.1,48.7,FAULT,DRY_RUN
2026-05-01T05:34:32Z,5.0,1546.5,7.2,0.3,0.0,50.1,FAULT,DRY_RUN
2026-05-01T05:34:33Z,0.0,1537.6,7.2,0.3,0.0,49.1,FAULT,DRY_RUN
2026-05-01T05:34:34Z,0.0,1578.4,7.5,0.2,0.1,48.6,FAULT,DRY_RUN
2026-05-01T05:34:35Z,6.2,1519.1,7.3,0.4,0.0,48.3,FAULT,DRY_RUN
2026-05-01T05:34:36Z,2.6,1563.5,7.3,0.3,0.3,50.2,FAULT,DRY_RUN
2026-05-01T05:34:37Z,0.0,1552.0,7.3,0.3,0.0,50.0,FAULT,DRY_RUN
2026-05-01T05:34:38Z,94.5,1456.7,1.2,2.6,3.7,27.1,RUNNING,
2026-05-01T05:34:39Z,96.2,1468.9,1.3,2.5,3.9,27.6,RUNNING,
2026-05-01T05:34:40Z,96.6,1469.1,1.2,2.5,3.8,27.3,RUNNING,
2026-05-01T05:34:41Z,98.3,1472.6,1.2,2.5,3.9,27.3,RUNNING,
2026-05-01T05:34:42Z,97.5,1487.9,1.2,2.6,3.9,27.4,RUNNING,
2026-05-01T05:34:43Z,97.0,1483.3,1.2,2.5,3.9,27.7,RUNNING,
2026-05-01T05:34:44Z,98.1,1521.8,1.4,2.5,4.0,28.0,RUNNING,
2026-05-01T05:34:45Z,103.0,1524.7,1.2,2.5,4.0,27.9,RUNNING,
2026-05-01T05:34:46Z,97.9,1511.0,1.2,2.5,3.9,27.9,RUNNING,
2026-05-01T05:34:47Z,98.4,1516.5,1.4,2.5,4.0,27.8,RUNNING,
2026-05-01T05:34:48Z,98.4,1525.6,1.4,2.5,3.9,27.8,RUNNING,
2026-05-01T05:34:49Z,96.1,1499.4,1.3,2.5,3.9,27.6,RUNNING,
2026-05-01T05:34:50Z,94.7,1477.5,1.2,2.5,3.8,27.3,RUNNING,
2026-05-01T05:34:51Z,98.9,1492.9,1.3,2.5,3.8,27.6,RUNNING,
2026-05-01T05:34:52Z,94.6,1479.3,1.2,2.5,3.9,27.5,RUNNING,
2026-05-01T05:34:53Z,96.1,1496.5,1.3,2.5,3.9,27.5,RUNNING,
2026-05-01T05:34:54Z,96.5,1457.1,1.1,2.6,3.8,27.1,RUNNING,
2026-05-01T05:34:55Z,93.3,1452.1,1.2,2.6,3.7,26.9,RUNNING,
2026-05-01T05:34:56Z,95.6,1469.0,1.3,2.5,3.8,27.7,RUNNING,
2026-05-01T05:34:57Z,94.4,1495.5,1.3,2.5,3.9,27.6,RUNNING,
2026-05-01T05:34:58Z,97.2,1494.0,1.3,2.5,3.9,28.0,RUNNING,
2026-05-01T05:34:59Z,98.9,1489.2,1.2,2.5,3.8,27.4,RUNNING,
2026-05-01T05:35:00Z,99.4,1515.4,1.3,2.5,4.0,28.1,RUNNING,
2026-05-01T05:35:01Z,98.2,1525.3,1.3,2.5,3.9,28.1,RUNNING,
2026-05-01T05:35:02Z,95.4,1488.0,1.3,2.5,4.0,27.6,RUNNING,
2026-05-01T05:35:03Z,99.0,1523.5,1.4,2.5,4.0,28.0,RUNNING,
2026-05-01T05:35:04Z,101.4,1539.5,1.3,2.5,4.0,28.1,RUNNING,
2026-05-01T05:35:05Z,101.5,1507.0,1.2,2.5,4.1,28.0,RUNNING,
2026-05-01T05:35:06Z,99.7,1523.8,1.3,2.5,4.1,28.2,RUNNING,
2026-05-01T05:35:07Z,100.1,1518.0,1.3,2.5,4.1,27.9,RUNNING,
2026-05-01T05:35:08Z,101.4,1526.0,1.4,2.5,4.0,28.3,RUNNING,
2026-05-01T05:35:09Z,103.6,1545.9,1.4,2.5,4.2,28.6,RUNNING,
2026-05-01T05:35:10Z,105.2,1559.4,1.4,2.5,4.2,28.6,RUNNING,
2026-05-01T05:35:11Z,101.8,1550.7,1.4,2.5,4.1,28.8,RUNNING,
2026-05-01T05:35:12Z,104.1,1577.2,1.4,2.4,4.3,29.0,RUNNING,
2026-05-01T05:35:13Z,106.8,1591.1,1.4,2.4,4.3,29.3,RUNNING,
2026-05-01T05:35:14Z,107.3,1620.7,1.5,2.4,4.4,29.5,RUNNING,
2026-05-01T05:35:15Z,104.2,1567.3,1.4,2.4,4.3,29.3,RUNNING,
2026-05-01T05:35:16Z,104.0,1574.8,1.4,2.4,4.2,28.9,RUNNING,
2026-05-01T05:35:17Z,105.7,1590.9,1.5,2.4,4.3,28.7,RUNNING,
2026-05-01T05:35:18Z,102.4,1560.0,1.4,2.4,4.2,28.9,RUNNING,
2026-05-01T05:35:19Z,103.6,1584.7,1.4,2.4,4.3,28.7,RUNNING,
2026-05-01T05:35:20Z,106.5,1578.7,1.4,2.4,4.2,28.8,RUNNING,
2026-05-01T05:35:21Z,107.6,1589.5,1.4,2.4,4.3,29.3,RUNNING,
2026-05-01T05:35:22Z,106.5,1572.0,1.3,2.5,4.3,29.0,RUNNING,
2026-05-01T05:35:23Z,101.6,1552.0,1.4,2.5,4.1,28.4,RUNNING,
2026-05-01T05:35:24Z,104.7,1544.5,1.4,2.5,4.1,28.4,RUNNING,
2026-05-01T05:35:25Z,105.5,1581.6,1.3,2.5,4.2,29.0,RUNNING,
2026-05-01T05:35:26Z,106.0,1574.9,1.3,2.5,4.2,28.7,RUNNING,
2026-05-01T05:35:27Z,106.5,1586.1,1.4,2.5,4.2,29.3,RUNNING,
2026-05-01T05:35:28Z,103.1,1566.6,1.4,2.5,4.2,28.6,RUNNING,
2026-05-01T05:35:29Z,102.4,1558.6,1.4,2.5,4.1,28.3,RUNNING,
2026-05-01T05:35:30Z,102.0,1526.2,1.4,2.5,4.1,28.1,RUNNING,
2026-05-01T05:35:31Z,100.5,1518.5,1.3,2.5,4.0,28.3,RUNNING,
2026-05-01T05:35:32Z,100.5,1537.0,1.3,2.5,4.0,28.2,RUNNING,
2026-05-01T05:35:33Z,99.5,1528.6,1.2,2.5,4.0,28.0,RUNNING,
2026-05-01T05:35:34Z,101.9,1521.1,1.4,2.5,4.0,28.4,RUNNING,
2026-05-01T05:35:35Z,101.2,1562.4,1.4,2.5,4.1,28.7,RUNNING,
2026-05-01T05:35:36Z,106.6,1567.1,1.4,2.5,4.3,28.7,RUNNING,
2026-05-01T05:35:37Z,101.9,1547.6,1.4,2.5,4.1,28.7,RUNNING,
2026-05-01T05:35:38Z,104.0,1539.6,1.3,2.5,4.2,28.5,RUNNING,
2026-05-01T05:35:39Z,104.2,1562.8,1.3,2.5,4.2,28.8,RUNNING,
2026-05-01T05:35:40Z,101.0,1546.4,1.3,2.5,4.1,28.3,RUNNING,
2026-05-01T05:35:41Z,103.3,1545.4,1.3,2.5,4.1,28.3,RUNNING,
2026-05-01T05:35:42Z,99.6,1528.5,1.2,2.5,4.0,28.1,RUNNING,
2026-05-01T05:35:43Z,98.0,1504.0,1.2,2.5,3.9,27.4,RUNNING,
2026-05-01T05:35:44Z,95.8,1480.5,1.3,2.5,3.8,27.4,RUNNING,
2026-05-01T05:35:45Z,98.5,1500.1,1.2,2.6,3.9,27.5,RUNNING,
2026-05-01T05:35:46Z,100.0,1515.0,1.3,2.5,3.9,27.8,RUNNING,
2026-05-01T05:35:47Z,98.4,1526.9,1.3,2.5,4.1,28.1,RUNNING,
2026-05-01T05:35:48Z,104.5,1559.1,1.3,2.5,4.1,28.6,RUNNING,
2026-05-01T05:35:49Z,104.1,1553.1,1.3,2.5,4.2,28.5,RUNNING,
2026-05-01T05:35:50Z,104.0,1546.5,1.4,2.5,4.1,28.3,RUNNING,
2026-05-01T05:35:51Z,104.6,1544.8,1.3,2.5,4.1,28.5,RUNNING,
2026-05-01T05:35:52Z,104.7,1573.6,1.5,2.4,4.3,28.9,RUNNING,
2026-05-01T05:35:53Z,107.8,1556.1,1.4,2.5,4.2,28.7,RUNNING,
2026-05-01T05:35:54Z,102.2,1535.7,1.3,2.5,4.0,28.4,RUNNING,
2026-05-01T05:35:55Z,103.4,1540.9,1.3,2.5,4.0,28.4,RUNNING,
2026-05-01T05:35:56Z,100.4,1528.3,1.3,2.5,4.1,27.9,RUNNING,
2026-05-01T05:35:57Z,102.6,1534.5,1.3,2.5,4.0,28.4,RUNNING,
2026-05-01T05:35:58Z,104.5,1581.2,1.4,2.4,4.2,29.0,RUNNING,
2026-05-01T05:35:59Z,105.8,1557.1,1.4,2.4,4.2,28.7,RUNNING,
2026-05-01T05:36:00Z,101.7,1545.9,1.3,2.5,4.2,28.4,RUNNING,
2026-05-01T05:36:01Z,102.7,1548.0,1.3,2.5,4.1,28.3,RUNNING,
2026-05-01T05:36:02Z,107.2,1599.0,1.4,2.4,4.3,28.9,RUNNING,
2026-05-01T05:36:03Z,105.0,1561.0,1.4,2.4,4.3,28.6,RUNNING,
2026-05-01T05:36:04Z,102.2,1529.5,1.3,2.5,4.0,28.2,RUNNING,
2026-05-01T05:36:05Z,101.2,1541.5,1.2,2.5,4.1,28.3,RUNNING,
2026-05-01T05:36:06Z,100.8,1541.0,1.4,2.5,4.1,28.1,RUNNING,
2026-05-01T05:36:07Z,101.4,1540.3,1.4,2.5,3.9,28.5,RUNNING,
2026-05-01T05:36:08Z,103.3,1544.1,1.3,2.5,4.1,28.4,RUNNING,
2026-05-01T05:36:09Z,102.5,1551.1,1.3,2.5,4.1,28.5,RUNNING,
2026-05-01T05:36:10Z,104.7,1555.9,1.3,2.4,4.2,28.5,RUNNING,
2026-05-01T05:36:11Z,102.4,1551.9,1.3,2.4,4.1,28.5,RUNNING,
2026-05-01T05:36:12Z,103.2,1548.5,1.3,2.4,4.1,28.3,RUNNING,
2026-05-01T05:36:13Z,105.8,1556.0,1.3,2.4,4.2,29.0,RUNNING,
2026-05-01T05:36:14Z,104.7,1588.0,1.4,2.4,4.3,29.2,RUNNING,
2026-05-01T05:36:15Z,107.9,1586.0,1.5,2.5,4.2,29.0,RUNNING,
2026-05-01T05:36:16Z,107.0,1590.2,1.4,2.5,4.2,29.0,RUNNING,
2026-05-01T05:36:17Z,110.5,1622.0,1.4,2.4,4.3,29.7,RUNNING,
2026-05-01T05:36:18Z,107.5,1600.3,1.4,2.4,4.2,29.4,RUNNING,
2026-05-01T05:36:19Z,108.8,1615.2,1.4,2.4,4.3,29.4,RUNNING,
2026-05-01T05:36:20Z,107.3,1619.8,1.4,2.5,4.5,29.5,RUNNING,
2026-05-01T05:36:21Z,111.4,1648.4,1.5,2.4,4.5,30.0,RUNNING,
2026-05-01T05:36:22Z,113.5,1637.5,1.5,2.4,4.5,29.9,RUNNING,
2026-05-01T05:36:23Z,114.3,1654.6,1.5,2.4,4.5,30.0,RUNNING,
2026-05-01T05:36:24Z,111.4,1641.5,1.5,2.4,4.4,29.9,RUNNING,
2026-05-01T05:36:25Z,114.3,1657.5,1.6,2.4,4.6,30.1,RUNNING,
2026-05-01T05:36:26Z,110.9,1654.3,1.5,2.4,4.5,29.9,RUNNING,
2026-05-01T05:36:27Z,110.7,1630.0,1.4,2.4,4.4,29.5,RUNNING,
2026-05-01T05:36:28Z,108.0,1605.7,1.3,2.4,4.3,29.1,RUNNING,
2026-05-01T05:36:29Z,110.3,1620.4,1.4,2.4,4.4,29.4,RUNNING,
2026-05-01T05:36:30Z,108.7,1601.2,1.5,2.4,4.4,29.2,RUNNING,
2026-05-01T05:36:31Z,107.5,1632.7,1.5,2.4,4.4,29.7,RUNNING,
2026-05-01T05:36:32Z,108.4,1621.9,1.4,2.4,4.4,29.4,RUNNING,
2026-05-01T05:36:33Z,111.2,1623.4,1.4,2.4,4.4,29.7,RUNNING,
2026-05-01T05:36:34Z,113.0,1641.6,1.4,2.4,4.5,29.6,RUNNING,
2026-05-01T05:36:35Z,111.5,1637.0,1.5,2.4,4.4,30.1,RUNNING,
2026-05-01T05:36:36Z,113.5,1655.0,1.5,2.4,4.5,29.9,RUNNING,
2026-05-01T05:36:37Z,114.0,1651.9,1.4,2.4,4.5,30.3,RUNNING,
2026-05-01T05:36:38Z,111.5,1629.5,1.5,2.4,4.5,30.0,RUNNING,
2026-05-01T05:36:39Z,112.0,1635.0,1.5,2.4,4.5,29.7,RUNNING,
2026-05-01T05:36:40Z,112.2,1641.2,1.5,2.4,4.5,29.8,RUNNING,
2026-05-01T05:36:41Z,110.1,1631.5,1.5,2.4,4.4,29.7,RUNNING,
2026-05-01T05:36:42Z,110.7,1626.8,1.5,2.4,4.4,29.9,RUNNING,
2026-05-01T05:36:43Z,113.6,1660.5,1.5,2.3,4.5,30.2,RUNNING,
2026-05-01T05:36:44Z,114.0,1670.1,1.5,2.3,4.7,30.4,RUNNING,
2026-05-01T05:36:45Z,115.4,1702.2,1.6,2.3,4.7,30.6,RUNNING,
2026-05-01T05:36:46Z,116.3,1696.4,1.4,2.3,4.7,31.0,RUNNING,
2026-05-01T05:36:47Z,120.3,1739.1,1.6,2.3,5.0,31.1,RUNNING,
2026-05-01T05:36:48Z,125.1,1766.2,1.6,2.3,4.8,31.8,RUNNING,
2026-05-01T05:36:49Z,121.9,1733.5,1.7,2.3,4.8,31.3,RUNNING,
2026-05-01T05:36:50Z,122.7,1729.1,1.6,2.3,4.9,31.0,RUNNING,
2026-05-01T05:36:51Z,119.8,1731.8,1.6,2.3,4.9,31.1,RUNNING,
2026-05-01T05:36:52Z,121.4,1755.9,1.7,2.3,4.8,31.4,RUNNING,
2026-05-01T05:36:53Z,122.3,1748.1,1.6,2.3,4.9,31.4,RUNNING,
2026-05-01T05:36:54Z,125.7,1786.6,1.7,2.3,5.0,32.3,RUNNING,
2026-05-01T05:36:55Z,124.9,1803.1,1.7,2.2,5.1,32.2,RUNNING,
2026-05-01T05:36:56Z,127.0,1801.1,1.8,2.2,5.1,32.5,RUNNING,
2026-05-01T05:36:57Z,126.2,1800.8,1.8,2.2,5.1,32.4,RUNNING,
2026-05-01T05:36:58Z,126.5,1797.2,1.7,2.2,5.0,32.4,RUNNING,
2026-05-01T05:36:59Z,124.6,1785.9,1.7,2.3,5.0,31.9,RUNNING,
2026-05-01T05:37:00Z,125.6,1780.9,1.6,2.2,5.0,32.1,RUNNING,
2026-05-01T05:37:01Z,127.4,1812.8,1.6,2.2,5.1,32.1,RUNNING,
2026-05-01T05:37:02Z,128.9,1815.8,1.8,2.2,5.1,32.6,RUNNING,
2026-05-01T05:37:03Z,126.4,1802.7,1.8,2.2,5.1,32.4,RUNNING,
2026-05-01T05:37:04Z,124.5,1793.2,1.7,2.2,5.1,32.2,RUNNING,
2026-05-01T05:37:05Z,124.7,1783.8,1.7,2.3,4.9,31.9,RUNNING,
2026-05-01T05:37:06Z,121.5,1735.4,1.6,2.3,4.8,31.4,RUNNING,
2026-05-01T05:37:07Z,125.6,1784.9,1.8,2.3,5.0,31.9,RUNNING,
2026-05-01T05:37:08Z,127.7,1804.0,1.8,2.2,5.1,32.2,RUNNING,
2026-05-01T05:37:09Z,127.5,1814.8,1.8,2.2,5.1,32.2,RUNNING,
2026-05-01T05:37:10Z,131.3,1834.6,1.8,2.2,5.1,32.5,RUNNING,
2026-05-01T05:37:11Z,126.0,1801.8,1.7,2.2,5.0,32.2,RUNNING,
2026-05-01T05:37:12Z,125.1,1773.1,1.8,2.3,5.0,32.0,RUNNING,
2026-05-01T05:37:13Z,124.0,1752.0,1.6,2.3,4.9,31.6,RUNNING,
2026-05-01T05:37:14Z,122.8,1750.5,1.7,2.3,4.9,31.6,RUNNING,
2026-05-01T05:37:15Z,123.6,1771.8,1.7,2.3,4.9,32.0,RUNNING,
2026-05-01T05:37:16Z,122.6,1741.4,1.6,2.3,4.9,31.4,RUNNING,
2026-05-01T05:37:17Z,122.7,1751.3,1.7,2.3,4.9,31.4,RUNNING,
2026-05-01T05:37:18Z,122.1,1760.8,1.7,2.3,4.9,31.6,RUNNING,
2026-05-01T05:37:19Z,121.6,1751.9,1.4,2.3,4.8,31.5,RUNNING,
2026-05-01T05:37:20Z,122.4,1759.9,1.7,2.3,5.0,31.7,RUNNING,
2026-05-01T05:37:21Z,120.7,1753.8,1.7,2.3,4.9,31.4,RUNNING,
2026-05-01T05:37:22Z,118.1,1711.9,1.7,2.3,4.7,31.2,RUNNING,
2026-05-01T05:37:23Z,117.8,1703.5,1.6,2.3,4.7,31.1,RUNNING,
2026-05-01T05:37:24Z,118.8,1700.8,1.6,2.3,4.6,30.9,RUNNING,
